k1,b2,Estimated_Y,f,p1,k4,label,Estimated_Roll,Alignment,Estimated_Pitch,k3,Estimated_X,pixel_width,pixel_height,b1,Estimated_Yaw,Estimated_Z,k2,cy,cx,p2
0.13245630868163483,-186.7358176833084,0.708595232481006,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658329810,5.890294279424791,True,-0.7799844353433021,24.200984193867423,8.649523747991635,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.6550065305397271,1.6644077438138791,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,1.0407960624230572,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658329833,2.042526095414247,True,-0.8077743272635699,24.200984193867423,8.668175826334114,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.6602880403076689,1.6690427354406059,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,1.0370863957467302,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658329861,2.092669751643778,True,-0.6503453182524039,24.200984193867423,8.941302323168001,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.1224174919701538,1.6658327686464587,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,0.7054379911662962,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658329884,1.9919569600922273,True,-0.7445113580692004,24.200984193867423,8.951225555999825,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.09287904996792344,1.664216418035556,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,0.3673955945438091,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658329907,1.9598997061646724,True,-0.7627166107790629,24.200984193867423,8.962894417431224,0.007533319893702315,0.007533319893702315,-6.7674730757807735,359.9841725106352,1.6631863477931739,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,0.03931925293954652,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658329930,5.707189190259791,True,-0.4366031735870315,24.200984193867423,8.946873968954597,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.1321809810032522,1.6589450276841893,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,0.03769867442351804,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658329956,5.698372578459072,True,-0.2987595635428056,24.200984193867423,9.212709201949739,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.27276326055343236,1.6547073650000914,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,0.3698896862258002,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658329979,6.194315333238356,True,-0.8202409012225113,24.200984193867423,9.202623234950806,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.11480819809966539,1.6569848532848483,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,0.707715268190648,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658330002,5.973001780161709,True,-0.6358628360640811,24.200984193867423,9.192698001670717,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.260822528346596,1.6585120353664584,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,1.0483999639940171,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658330051,2.2309443166064233,True,-0.9551869773373508,24.200984193867423,9.476261372044242,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.20646156854000988,1.66015526370316,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,0.7090690572322336,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658330074,2.174496814155761,True,-0.7632665962894176,24.200984193867423,9.487622027932202,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.16600775941464252,1.6588294165211923,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,0.372181218022718,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658330096,2.0418588542146168,True,-0.7358516797287176,24.200984193867423,9.497371643717564,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.0464944087200993,1.6579765317952828,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,0.04268971057724569,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658330119,5.879415175884227,True,-0.3040271964712846,24.200984193867423,9.483691194990437,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.2033702338363973,1.6531875169994341,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,0.045290817572875564,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658330145,5.735355853877016,True,-0.29337514655122776,24.200984193867423,9.74534731328631,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.20011042390350603,1.6496738692848931,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,0.3758558831010876,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658330169,6.209798955014091,True,-0.8240197874436601,24.200984193867423,9.733835620242727,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.02642428850304051,1.6516902275341672,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
0.13245630868163483,-186.7358176833084,1.047965661084145,7402.5069452665675,-0.001796663144902538,-84.32055000622736,MD_1658330215,2.0969601341390076,True,-0.9248228144287702,24.200984193867423,9.737999359259547,0.007533319893702315,0.007533319893702315,-6.7674730757807735,0.1989044628057713,1.656209961410505,-2.178142206046231,-13.301004288970685,-54.17163617358929,-0.0003612235539394761
