label,top_left_y,top_left_x,bottom_left_x,bottom_left_y,width,top_right_x,top_right_y,bottom_right_x,bottom_right_y,height
MD_1658322310,1.388121723431149,35.44135590997285,35.445981194856515,0.6758791711915169,1.0692811514257015,36.51061451540798,1.395065461416049,36.515239800291646,0.6828229091764169,0.7122575703220572
MD_1658322333,1.054119902312808,35.4432319982522,35.44926260299488,0.34105682217061517,1.0705287115341338,36.513722426355116,1.063173385563428,36.51975303109779,0.350110305421235,0.7130885810721092
MD_1658322356,0.7230716093272207,35.44716564654611,35.453347691785964,0.009521964075393796,1.071261089881373,36.51838653357618,0.7323524435754989,36.52456857881603,0.018802798323671877,0.7135764247243288
MD_1658322379,0.39026021853477927,35.429054002103314,35.43783847439945,-0.32543597651865047,1.0745243386998071,36.50349741050639,0.4034479627481911,36.512281882802526,-0.3122482323052386,0.7157501034351853
MD_1658322405,0.38727186735424757,35.68742502774011,35.6980703464081,-0.32813675991065894,1.074130590556287,36.761436723194336,0.40325321887214816,36.772082041862326,-0.31215540839275835,0.7154878243370749
MD_1658322428,0.7224736474007577,35.67795004704893,35.68633023094306,0.009065180526596883,1.071082830918456,36.748958989152726,0.7350544511111574,36.75733917304685,0.021645984236996596,0.7134576848628376
MD_1658322451,1.0518048840488867,35.67762069101002,35.6858711627188,0.3393390785047977,1.0696654798392224,36.74721445687081,1.0641909565262533,36.755464928579585,0.35172515098216417,0.7125135748552478
MD_1658322474,1.3839690521098018,35.70225801748294,35.7087083682425,0.6719453318601233,1.0689739445055593,36.77118810001858,1.3936526817048644,36.777638450778134,0.6816289614551861,0.7120529370932428
MD_1658322501,1.3681858575574324,35.976921630104336,35.98738864570114,0.6567243780795777,1.0682015985064255,37.0450076451496,1.3838995304697168,37.055474660746405,0.6724380509918622,0.7115384706369161
MD_1658322525,1.0360637508703074,35.97661417511387,35.98862892752792,0.32352996620312524,1.0698478810594054,37.046309995060206,1.0541009734014426,37.05832474747425,0.3415671887342604,0.7126350739107002
MD_1658322548,0.7049926566228869,35.9760439944213,35.988563717318556,-0.007278492121105651,1.0694667077189846,37.04534553053823,0.7237879692638604,37.05786525343548,0.011516820519867799,0.7123811709994241
MD_1658322571,0.37511613794596443,35.95502377350807,35.969388667775114,-0.34219348780826153,1.0770814947364946,37.03188935488533,0.39668152569611015,37.046254249152376,-0.3206281000581158,0.7174534475399579
MD_1658322597,0.37328262363442244,36.213796813185915,36.22691164928816,-0.3435926752998132,1.076393627643956,37.290010358696485,0.3929713537125482,37.30312519479873,-0.3239039452216874,0.7169952532255974
MD_1658322620,0.7047625086028331,36.20655360173579,36.21748325507495,-0.007823811716916318,1.069900516643088,37.27632829116054,0.7211707193318464,37.2872579444997,0.00858439901209701,0.7126701349354795
MD_1658322643,1.037357256448797,36.210690336745664,36.22106762670344,0.32599450892051407,1.0680514192964834,37.27862812983147,1.0529362281818848,37.28900541978924,0.34157348065360194,0.7114384349456073
MD_1658322666,1.366059792042702,36.23785182699355,36.24604996638614,0.6547591978985159,1.067915408049559,37.30569631192107,1.3783673003016788,37.31389445131366,0.6670667061574926,0.7113478366589531
MD_1658322692,1.3613964866813484,36.502276360256005,36.5084322373242,0.6490764954806961,1.0694147931999305,37.57165122141778,1.3706380357975463,37.57780709848598,0.6583180445968939,0.7123465902821294
MD_1658322715,1.0345242577726284,36.49351965358346,36.502699704971505,0.32184816092788304,1.0699982244557127,37.56342912058028,1.0483058675825672,37.572609171968324,0.3356297707378221,0.7127352189679894
MD_1658322738,0.7011491859380252,36.493256779612224,36.50409962865965,-0.015570017783224033,1.0761023291912823,37.5692359862038,0.7174270811788228,37.58007883525123,0.000707877457573669,0.7168012167667455
MD_1658322761,0.3677612813272437,36.471211553544684,36.48489883309978,-0.3505883002555612,1.078622563525425,37.54963837514198,0.3883093957346968,37.563325654697074,-0.3300401858481081,0.7184799670010362
MD_1658322790,0.37160397450087024,36.781556135071696,36.77578823262974,-0.34633753046903715,1.077848976822565,37.85937032909059,0.36294487472934467,37.853602426648635,-0.3549966302405627,0.7179646741010559
MD_1658322813,0.7091932499403326,36.774352483940945,36.7646838863746,-0.005685786659144709,1.0733147961944667,37.847569128082114,0.6946782071114601,37.83790053051577,-0.020200829488017102,0.7149444165445987
MD_1658322836,1.0396055039909116,36.770278972513424,36.75965092929373,0.3267684030070565,1.070270112487651,37.840430147985415,1.0236500873482755,37.82980210476572,0.3108129863644205,0.7129163259750378
MD_1658322859,1.360126710630805,36.80767739196556,36.794652023596655,0.6501740325634899,1.0660002829562916,37.873498309415865,1.3405722945493452,37.86047294104696,0.6306196164820301,0.7100721550068687
MD_1658322886,1.349469067143081,37.08317359313062,37.07592341066874,0.6494783209619851,1.0509218708326602,38.13403909776178,1.3385846851808458,38.126788915299905,0.6385939389997501,0.7000282922031779
MD_1658322909,1.026711880093838,37.085588047841,37.08005952510595,0.3210477510168589,1.0594152179399174,38.14497075418144,1.0184121506109483,38.139442231446395,0.3127480215339694,0.705685785339058
MD_1658322932,0.7106853900522043,37.086559147589384,37.081939402960415,-0.0036502392112663373,1.0724232765735546,38.158959998054016,0.70374996940946,38.15434025342505,-0.010585659854010665,0.7143505674916732
MD_1658322955,0.36047480817083943,37.072325933139766,37.07147699135776,-0.3536079412255305,1.072021970561747,38.14434714611547,0.35920032898805654,38.14349820433347,-0.3548824204083134,0.7140832540310885
MD_1658322982,0.35138063075872855,37.36014491678146,37.36684713347634,-0.35175420163792187,1.0556335365369296,38.415730500593014,0.3614423756712722,38.4224327172879,-0.34169245672537824,0.7031667741283648
MD_1658323006,0.7250960242662701,37.346881353001315,37.3487030001804,0.017173650968293264,1.0627764282388121,38.40965426266347,0.7278307835363791,38.41147590984256,0.019908410238402285,0.7079247170527987
MD_1658323029,1.0170592571108379,37.347101307528675,37.348890160017326,0.3195894215469448,1.0470844156102166,38.394182279260896,1.0197447831459343,38.39597113174955,0.3222749475820412,0.6974721295612824
MD_1658323052,1.347927674417344,37.3503838789454,37.34976376600122,0.6477974785436734,1.0510752666335996,38.401458733303485,1.346996725964713,38.4008386203593,0.6468665300910424,0.7001304704940129
MD_1658323078,1.350349310264437,37.6005556931352,37.59882945183687,0.6512660727147654,1.049506301217023,38.650058794733006,1.3477577796720999,38.64833255343468,0.6486745421224283,0.6990853688441425
MD_1658323100,0.9813505174724225,37.60894961477261,37.60937737700447,0.28139198099733453,1.0508173458340673,38.659766764380315,0.9819926982099473,38.66019452661217,0.2820341617348593,0.6999586671831945
MD_1658323124,0.6795034582356997,37.61504768054824,37.6157312864255,-0.021945909221920745,1.0530557690653208,38.66810294953298,0.6805297258529479,38.66878655541024,-0.020919641604672523,0.7014497005656865
MD_1658323147,0.3584253727077029,37.606829446925786,37.609594578985316,-0.34247073024945174,1.0522328656198512,38.659054124103925,0.362576544580998,38.661819256163454,-0.3383195583761567,0.7009015573501268
MD_1658323175,0.36905739251752595,37.884100328321225,37.874528687548725,-0.33648595877589954,1.059298854112897,38.943301716255455,0.35468790668444056,38.933730075482956,-0.35085544460898493,0.705608274371436
MD_1658323197,0.6959976580050189,37.862904952619616,37.85136533199733,-0.01026605727997748,1.0604243570139174,38.92318779152109,0.6786737300607522,38.9116481708988,-0.027589985224244218,0.7063579817431617
MD_1658323220,1.0469041279922509,37.85866978112347,37.84538269912494,0.34621208969191314,1.052107435292641,38.910588104953746,1.0269568126803958,38.89730102295522,0.32626477438005813,0.7008180071070645
MD_1658323243,1.4654020042795692,37.85181538183338,37.82761478961375,0.7606583132410811,1.0586245095416111,38.90981627478689,1.4290707131960725,38.885615682567256,0.7243270221575844,0.705159087527299
MD_1658323272,1.4617579251127741,38.13511703049921,38.1268897286002,0.7558135068655203,1.0598754627071743,39.19492052271713,1.4494066364578517,39.18669322081812,0.7434622182105979,0.7059923584225194
MD_1658323295,1.129538156180622,38.14804132214489,38.14160461987878,0.43198924289715773,1.0472442704998213,39.19524100980034,1.1198750164720779,39.18880430753423,0.4223261031886136,0.6975786103078307
MD_1658323318,0.7832911057828889,38.159662393228885,38.15334372833187,0.08639649998290871,1.0462604075058817,39.205879797664785,0.7738051704161395,39.19956113276777,0.07691056461615936,0.6969232505227463
MD_1658323341,0.46637188310940675,38.151461922868656,38.14752486748438,-0.23347772156346142,1.0506702399818286,39.20211553792403,0.460461353983517,39.19817848253975,-0.23938825068935116,0.6998606786824565
MD_1658323369,0.46411040607751225,38.41153518247467,38.41409784975979,-0.2362987659024866,1.0515007070994755,39.46302885146475,0.4679576264364486,39.46559151874987,-0.23245154554355024,0.7004138601265125
MD_1658323392,0.7767189639422407,38.40506330757487,38.40565293869743,0.07990916180839636,1.0460904669162328,39.4511533999743,0.7776041513686917,39.45174303109686,0.0807943492348473,0.6968100516027793
MD_1658323415,1.119287747820356,38.39155387982257,38.39151209393474,0.4166843449262458,1.0547877737981488,39.44634165175531,1.119225016493782,39.44629986586749,0.4166216135996719,0.7026034041366749
MD_1658323438,1.4541499761858847,38.41063879714682,38.408747256476715,0.7482817754820827,1.05969287495188,39.47032786729888,1.4513102888733587,39.468436326628776,0.7454420881695566,0.7058707351143902
MD_1658323466,1.446011231277087,38.67998426279761,38.682322367275084,0.7396482018923847,1.060437744113666,39.7404161976151,1.449521325310479,39.74275430209257,0.7431582959257768,0.7063668990079316
MD_1658323489,1.1193254331877425,38.688325086874,38.69225166423457,0.4174064631817502,1.0537767505629196,39.74208534963426,1.1252202321147238,39.746011926994825,0.4233012621087315,0.7019299526762209
MD_1658323511,0.782942529704528,38.69017877703241,38.69457647918712,0.08026887864459314,1.0549138918729444,39.745072009465346,0.7895446076880488,39.74946971162006,0.0868709566281139,0.7026874124944467
MD_1658323534,0.45724415642077215,38.6824239493265,38.68618714457169,-0.2456693714476676,1.0552684718375582,39.73767729832497,0.4628936769207784,39.74144049357016,-0.24001985094766137,0.7029236013244321
MD_1658323560,0.45285424402832075,38.94234686318784,38.942690381790804,-0.25179188548579834,1.0578545538077229,40.00020129129006,0.4533699534888137,40.00054480989303,-0.2512761760253054,0.7046462132476548
MD_1658323583,0.7649422474108922,38.92596479603312,38.927288897155236,0.07179994602747947,1.0405861325083081,39.9665490298939,0.7669300625376911,39.96787313101601,0.07378776115427838,0.6931435660892161
MD_1658323606,1.0882222610920615,38.9246031165623,38.925521564784,0.3932395667463474,1.0433480464430396,39.96795025191799,1.089601087254037,39.96886870013969,0.3946183929083229,0.6949833012290038
MD_1658323630,1.4386293862331998,38.93887048772604,38.937563464762135,0.7370261464844545,1.0532880984047777,39.99215675845437,1.4366672097986903,39.990849735490464,0.7350639700499452,0.7016044571800861
MD_1658323655,1.4324756884652843,39.19394062669479,39.19155093947341,0.7278034256707444,1.0578997438637257,40.2518342875484,1.4288881555135917,40.24944460032702,0.7242158927190518,0.7046763147410257
MD_1658323679,1.099377453911427,39.20061225537467,39.20020285772024,0.39318130387723155,1.0601815842960784,40.260793661518974,1.098762843111122,40.260384263864545,0.39256669307692665,0.7061962687026598
MD_1658323702,0.7577168573441384,39.21312158369664,39.21347250405133,0.06049681065667384,1.0467061071906474,40.259827558309105,0.7582436787308979,40.260178478663796,0.06102363204343325,0.6972201349989584
MD_1658323725,0.44255164061906377,39.20390565536018,39.20413016875607,-0.25854590788366855,1.0525271525361264,40.25643275392898,0.44288869276490256,40.256657267324876,-0.25820885573782976,0.7010975844508424
MD_1658323753,0.43090166294500387,39.459864311391684,39.46771352911582,-0.2807484897508825,1.068434244611991,40.528233573290656,0.4426853503574967,40.53608279101479,-0.2689648023383897,0.7116934382520042
MD_1658323776,0.7483018243463333,39.45699510810865,39.4650382941594,0.04676500176888021,1.0532557790995707,40.51018166964138,0.7603767079275479,40.51822485569213,0.05883988535009477,0.7015829290069107
MD_1658323799,1.0834757812050462,39.438577554773765,39.44570682175353,0.3729600730239189,1.0667198644677895,40.50524372471905,1.0941786380402587,40.51237299169882,0.3836629298591315,0.7105514745743602
MD_1658323822,1.4190651289216922,39.46494529281173,39.47042806269602,0.7074891146142844,1.068289671242623,40.533203253989306,1.427296171650005,40.5386860238736,0.7157201573425972,0.7115971366603582
MD_1658323848,1.409060517267835,39.72860257683087,39.73358724085055,0.6996718128970943,1.0650005393890576,40.793576825226644,1.4165437754380807,40.79856148924632,0.7071550710673402,0.7094062170323764
MD_1658323871,1.0764201752162494,39.72690082155276,39.7335231566983,0.3630948035796698,1.0709303425632488,40.79778501640918,1.0863619974510688,40.804407351554715,0.3730366258144891,0.7133561110295784
MD_1658323895,0.7393430529792373,39.73281008368315,39.7401915288678,0.0263500331343563,1.0704426098505262,40.80319533332465,0.7504244939285529,40.8105767785093,0.03743147408367192,0.7130312279841162
MD_1658323918,0.42255037572301496,39.7237361947579,39.730576829239084,-0.2911416437846042,1.071483842197472,40.79517082203378,0.43281992120669893,40.80201145651497,-0.28087209830092025,0.7137248019993203
MD_1658323943,0.41007342259321944,39.98270185801897,39.98870891091725,-0.3047884525768766,1.0732287698570784,41.05589273845649,0.4190915484895149,41.061899791354776,-0.2957703266805811,0.7148871136453844
MD_1658323967,0.734018158729481,39.96508769615509,39.97145396689512,0.03207309935224034,1.0538427690030243,41.0188871257478,0.7435755626670942,41.025253396487834,0.041630503289853626,0.7019739281392531
MD_1658323990,1.0627077732029382,39.96281636891541,39.969249479937965,0.3493454911115444,1.070983152877907,41.03375597582397,1.0723655215345271,41.040189086846524,0.35900323944313334,0.7133912884441957
MD_1658324013,1.3981671548754164,39.99155507204266,39.99561573194997,0.6866554954057639,1.068178743397048,41.05971642011582,1.4042632460679267,41.06377708002313,0.6927515865982742,0.7115232466477408
